,formula,A1,A1_ratio,nA1,A2,A2_ratio,nA2,B1,B1_ratio,B2,B2_ratio,X,X_ratio,Ra,Rb,Rx,nA
36109,Rb1Hf0.3Ge0.7O3,Rb,1,1,Rb,0,1,Ge,0.7000000000000001,Hf,0.29999999999999993,O,3,1.72,0.584,1.4,1
36110,Rb1Ge0.7Bi0.3O3,Rb,1,1,Rb,0,1,Ge,0.7000000000000001,Bi,0.29999999999999993,O,3,1.72,0.6799999999999999,1.4,1
36111,Rb1Ce0.3Ge0.7O3,Rb,1,1,Rb,0,1,Ge,0.7000000000000001,Ce,0.29999999999999993,O,3,1.72,0.632,1.4,1
36112,Rb1Hf0.7Cr0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Cr,0.29999999999999993,O,3,1.72,0.6815,1.4,1
36113,Rb1Hf0.7Co0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Co,0.29999999999999993,O,3,1.72,0.6799999999999999,1.4,1
36114,Rb1Hf0.7Fe0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Fe,0.29999999999999993,O,3,1.72,0.6904999999999999,1.4,1
36115,Rb1Hf0.7Nb0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Nb,0.29999999999999993,O,3,1.72,0.689,1.4,1
36116,Rb1Hf0.7In0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,In,0.29999999999999993,O,3,1.72,0.737,1.4,1
36117,Rb1Er0.3Hf0.7O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Er,0.29999999999999993,O,3,1.72,0.764,1.4,1
36118,Rb1Hf0.7Sn0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Sn,0.29999999999999993,O,3,1.72,0.704,1.4,1
36119,Rb1Hf0.7Zr0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Zr,0.29999999999999993,O,3,1.72,0.713,1.4,1
36120,Rb1Hf0.7Be0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Be,0.29999999999999993,O,3,1.72,0.632,1.4,1
36121,Rb1Hf0.7Ge0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Ge,0.29999999999999993,O,3,1.72,0.6559999999999999,1.4,1
36122,Rb1Hf0.7Ti0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Ti,0.29999999999999993,O,3,1.72,0.6785,1.4,1
36123,Rb1Hf0.7Ga0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Ga,0.29999999999999993,O,3,1.72,0.6829999999999999,1.4,1
36124,Rb1Hf0.7Si0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Si,0.29999999999999993,O,3,1.72,0.617,1.4,1
36125,Rb1Hf0.7Ta0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Ta,0.29999999999999993,O,3,1.72,0.689,1.4,1
36126,Rb1Hf0.7Al0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Al,0.29999999999999993,O,3,1.72,0.6575,1.4,1
36127,Rb1Hf0.7Bi0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Bi,0.29999999999999993,O,3,1.72,0.8059999999999999,1.4,1
36128,Rb1Hf0.7B0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,B,0.29999999999999993,O,3,1.72,0.578,1.4,1
36129,Rb1Hf0.7Sb0.3O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Sb,0.29999999999999993,O,3,1.72,0.6769999999999999,1.4,1
36130,Rb1Ce0.3Hf0.7O3,Rb,1,1,Rb,0,1,Hf,0.7000000000000001,Ce,0.29999999999999993,O,3,1.72,0.758,1.4,1
36131,Rb1Ti0.7Cr0.3O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Cr,0.29999999999999993,O,3,1.72,0.608,1.4,1
36132,Rb1Ti0.7Co0.3O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Co,0.29999999999999993,O,3,1.72,0.6065,1.4,1
36133,Rb1Ti0.7Fe0.3O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Fe,0.29999999999999993,O,3,1.72,0.617,1.4,1
36134,Rb1Ti0.7Nb0.3O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Nb,0.29999999999999993,O,3,1.72,0.6154999999999999,1.4,1
36135,Rb1Ti0.7In0.3O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,In,0.29999999999999993,O,3,1.72,0.6635,1.4,1
36136,Rb1Er0.3Ti0.7O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Er,0.29999999999999993,O,3,1.72,0.6905,1.4,1
36137,Rb1Ti0.7Sn0.3O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Sn,0.29999999999999993,O,3,1.72,0.6305,1.4,1
36138,Rb1Zr0.3Ti0.7O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Zr,0.29999999999999993,O,3,1.72,0.6395,1.4,1
36139,Rb1Ti0.7Ge0.3O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Ge,0.29999999999999993,O,3,1.72,0.5825,1.4,1
36140,Rb1Hf0.3Ti0.7O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Hf,0.29999999999999993,O,3,1.72,0.6365,1.4,1
36141,Rb1Ti0.7Ga0.3O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Ga,0.29999999999999993,O,3,1.72,0.6095,1.4,1
36142,Rb1Ta0.3Ti0.7O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Ta,0.29999999999999993,O,3,1.72,0.6154999999999999,1.4,1
36143,Rb1Ti0.7Al0.3O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Al,0.29999999999999993,O,3,1.72,0.5840000000000001,1.4,1
36144,Rb1Ti0.7Bi0.3O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Bi,0.29999999999999993,O,3,1.72,0.7324999999999999,1.4,1
36145,Rb1Ti0.7Sb0.3O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Sb,0.29999999999999993,O,3,1.72,0.6035,1.4,1
36146,Rb1Ce0.3Ti0.7O3,Rb,1,1,Rb,0,1,Ti,0.7000000000000001,Ce,0.29999999999999993,O,3,1.72,0.6845,1.4,1
36147,Rb1Cr0.3Ga0.7O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Cr,0.29999999999999993,O,3,1.72,0.6185,1.4,1
36148,Rb1Ga0.7Co0.3O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Co,0.29999999999999993,O,3,1.72,0.617,1.4,1
36149,Rb1Ga0.7Fe0.3O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Fe,0.29999999999999993,O,3,1.72,0.6275,1.4,1
36150,Rb1Nb0.3Ga0.7O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Nb,0.29999999999999993,O,3,1.72,0.626,1.4,1
36151,Rb1In0.3Ga0.7O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,In,0.29999999999999993,O,3,1.72,0.674,1.4,1
36152,Rb1Er0.3Ga0.7O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Er,0.29999999999999993,O,3,1.72,0.7010000000000001,1.4,1
36153,Rb1Ga0.7Sn0.3O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Sn,0.29999999999999993,O,3,1.72,0.641,1.4,1
36154,Rb1Zr0.3Ga0.7O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Zr,0.29999999999999993,O,3,1.72,0.65,1.4,1
36155,Rb1Ga0.7Ge0.3O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Ge,0.29999999999999993,O,3,1.72,0.593,1.4,1
36156,Rb1Hf0.3Ga0.7O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Hf,0.29999999999999993,O,3,1.72,0.647,1.4,1
36157,Rb1Ti0.3Ga0.7O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Ti,0.29999999999999993,O,3,1.72,0.6155,1.4,1
36158,Rb1Ta0.3Ga0.7O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Ta,0.29999999999999993,O,3,1.72,0.626,1.4,1
36159,Rb1Al0.3Ga0.7O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Al,0.29999999999999993,O,3,1.72,0.5945,1.4,1
36160,Rb1Ga0.7Bi0.3O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Bi,0.29999999999999993,O,3,1.72,0.743,1.4,1
36161,Rb1Ga0.7Sb0.3O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Sb,0.29999999999999993,O,3,1.72,0.614,1.4,1
36162,Rb1Ce0.3Ga0.7O3,Rb,1,1,Rb,0,1,Ga,0.7000000000000001,Ce,0.29999999999999993,O,3,1.72,0.6950000000000001,1.4,1
36163,Rb1Si0.7Bi0.3O3,Rb,1,1,Rb,0,1,Si,0.7000000000000001,Bi,0.29999999999999993,O,3,1.72,0.589,1.4,1
36164,Rb1Ta0.7Cr0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Cr,0.29999999999999993,O,3,1.72,0.6325000000000001,1.4,1
36165,Rb1Ta0.7Co0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Co,0.29999999999999993,O,3,1.72,0.631,1.4,1
36166,Rb1Ta0.7Fe0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Fe,0.29999999999999993,O,3,1.72,0.6415,1.4,1
36167,Rb1Ta0.7Nb0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Nb,0.29999999999999993,O,3,1.72,0.64,1.4,1
36168,Rb1Ta0.7In0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,In,0.29999999999999993,O,3,1.72,0.6880000000000001,1.4,1
36169,Rb1Er0.3Ta0.7O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Er,0.29999999999999993,O,3,1.72,0.7150000000000001,1.4,1
36170,Rb1Ta0.7Sn0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Sn,0.29999999999999993,O,3,1.72,0.655,1.4,1
36171,Rb1Zr0.3Ta0.7O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Zr,0.29999999999999993,O,3,1.72,0.664,1.4,1
36172,Rb1Ta0.7Be0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Be,0.29999999999999993,O,3,1.72,0.5830000000000001,1.4,1
36173,Rb1Ta0.7Ge0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Ge,0.29999999999999993,O,3,1.72,0.607,1.4,1
36174,Rb1Hf0.3Ta0.7O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Hf,0.29999999999999993,O,3,1.72,0.661,1.4,1
36175,Rb1Ta0.7Ti0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Ti,0.29999999999999993,O,3,1.72,0.6295000000000001,1.4,1
36176,Rb1Ta0.7Ga0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Ga,0.29999999999999993,O,3,1.72,0.634,1.4,1
36177,Rb1Ta0.7Al0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Al,0.29999999999999993,O,3,1.72,0.6085,1.4,1
36178,Rb1Ta0.7Bi0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Bi,0.29999999999999993,O,3,1.72,0.757,1.4,1
36179,Rb1Ta0.7Sb0.3O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Sb,0.29999999999999993,O,3,1.72,0.628,1.4,1
36180,Rb1Ce0.3Ta0.7O3,Rb,1,1,Rb,0,1,Ta,0.7000000000000001,Ce,0.29999999999999993,O,3,1.72,0.7090000000000001,1.4,1
36181,Rb1Al0.7In0.3O3,Rb,1,1,Rb,0,1,Al,0.7000000000000001,In,0.29999999999999993,O,3,1.72,0.6145,1.4,1
36182,Rb1Er0.3Al0.7O3,Rb,1,1,Rb,0,1,Al,0.7000000000000001,Er,0.29999999999999993,O,3,1.72,0.6415,1.4,1
36183,Rb1Al0.7Sn0.3O3,Rb,1,1,Rb,0,1,Al,0.7000000000000001,Sn,0.29999999999999993,O,3,1.72,0.5815,1.4,1
36184,Rb1Zr0.3Al0.7O3,Rb,1,1,Rb,0,1,Al,0.7000000000000001,Zr,0.29999999999999993,O,3,1.72,0.5905,1.4,1
36185,Rb1Hf0.3Al0.7O3,Rb,1,1,Rb,0,1,Al,0.7000000000000001,Hf,0.29999999999999993,O,3,1.72,0.5875,1.4,1
36186,Rb1Al0.7Bi0.3O3,Rb,1,1,Rb,0,1,Al,0.7000000000000001,Bi,0.29999999999999993,O,3,1.72,0.6835,1.4,1
36187,Rb1Ce0.3Al0.7O3,Rb,1,1,Rb,0,1,Al,0.7000000000000001,Ce,0.29999999999999993,O,3,1.72,0.6355,1.4,1
36188,Rb1Cr0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Cr,0.29999999999999993,O,3,1.72,0.9055000000000001,1.4,1
36189,Rb1Co0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Co,0.29999999999999993,O,3,1.72,0.904,1.4,1
36190,Rb1Fe0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Fe,0.29999999999999993,O,3,1.72,0.9145000000000001,1.4,1
36191,Rb1Nb0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Nb,0.29999999999999993,O,3,1.72,0.913,1.4,1
36192,Rb1In0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,In,0.29999999999999993,O,3,1.72,0.9610000000000001,1.4,1
36193,Rb1Er0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Er,0.29999999999999993,O,3,1.72,0.988,1.4,1
36194,Rb1Sn0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Sn,0.29999999999999993,O,3,1.72,0.928,1.4,1
36195,Rb1Zr0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Zr,0.29999999999999993,O,3,1.72,0.937,1.4,1
36196,Rb1Be0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Be,0.29999999999999993,O,3,1.72,0.8560000000000001,1.4,1
36197,Rb1Ge0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Ge,0.29999999999999993,O,3,1.72,0.8800000000000001,1.4,1
36198,Rb1Hf0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Hf,0.29999999999999993,O,3,1.72,0.934,1.4,1
36199,Rb1Ti0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Ti,0.29999999999999993,O,3,1.72,0.9025000000000001,1.4,1
36200,Rb1Ga0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Ga,0.29999999999999993,O,3,1.72,0.907,1.4,1
36201,Rb1Si0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Si,0.29999999999999993,O,3,1.72,0.8410000000000001,1.4,1
36202,Rb1Ta0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Ta,0.29999999999999993,O,3,1.72,0.913,1.4,1
36203,Rb1Al0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Al,0.29999999999999993,O,3,1.72,0.8815000000000001,1.4,1
36204,Rb1Bi0.7B0.3O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,B,0.29999999999999993,O,3,1.72,0.802,1.4,1
36205,Rb1Bi0.7Sb0.3O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Sb,0.29999999999999993,O,3,1.72,0.901,1.4,1
36206,Rb1Ce0.3Bi0.7O3,Rb,1,1,Rb,0,1,Bi,0.7000000000000001,Ce,0.29999999999999993,O,3,1.72,0.982,1.4,1
36207,Rb1Cr0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Cr,0.29999999999999993,O,3,1.72,0.6045,1.4,1
36208,Rb1Co0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Co,0.29999999999999993,O,3,1.72,0.603,1.4,1
36209,Rb1Fe0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Fe,0.29999999999999993,O,3,1.72,0.6134999999999999,1.4,1
36210,Rb1Nb0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Nb,0.29999999999999993,O,3,1.72,0.612,1.4,1
36211,Rb1In0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,In,0.29999999999999993,O,3,1.72,0.66,1.4,1
36212,Rb1Er0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Er,0.29999999999999993,O,3,1.72,0.687,1.4,1
36213,Rb1Sn0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Sn,0.29999999999999993,O,3,1.72,0.627,1.4,1
36214,Rb1Zr0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Zr,0.29999999999999993,O,3,1.72,0.636,1.4,1
36215,Rb1Ge0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Ge,0.29999999999999993,O,3,1.72,0.579,1.4,1
36216,Rb1Hf0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Hf,0.29999999999999993,O,3,1.72,0.633,1.4,1
36217,Rb1Ti0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Ti,0.29999999999999993,O,3,1.72,0.6015,1.4,1
36218,Rb1Ga0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Ga,0.29999999999999993,O,3,1.72,0.606,1.4,1
36219,Rb1Ta0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Ta,0.29999999999999993,O,3,1.72,0.612,1.4,1
36220,Rb1Al0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Al,0.29999999999999993,O,3,1.72,0.5805,1.4,1
36221,Rb1Bi0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Bi,0.29999999999999993,O,3,1.72,0.729,1.4,1
36222,Rb1Ce0.3Sb0.7O3,Rb,1,1,Rb,0,1,Sb,0.7000000000000001,Ce,0.29999999999999993,O,3,1.72,0.681,1.4,1
36223,Rb1Ce0.7Cr0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Cr,0.29999999999999993,O,3,1.72,0.7935000000000001,1.4,1
36224,Rb1Ce0.7Co0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Co,0.29999999999999993,O,3,1.72,0.792,1.4,1
36225,Rb1Ce0.7Fe0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Fe,0.29999999999999993,O,3,1.72,0.8025,1.4,1
36226,Rb1Ce0.7Nb0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Nb,0.29999999999999993,O,3,1.72,0.801,1.4,1
36227,Rb1Ce0.7In0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,In,0.29999999999999993,O,3,1.72,0.8490000000000001,1.4,1
36228,Rb1Ce0.7Er0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Er,0.29999999999999993,O,3,1.72,0.8760000000000001,1.4,1
36229,Rb1Ce0.7Sn0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Sn,0.29999999999999993,O,3,1.72,0.8160000000000001,1.4,1
36230,Rb1Ce0.7Zr0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Zr,0.29999999999999993,O,3,1.72,0.8250000000000001,1.4,1
36231,Rb1Ce0.7Be0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Be,0.29999999999999993,O,3,1.72,0.7440000000000001,1.4,1
36232,Rb1Ce0.7Ge0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Ge,0.29999999999999993,O,3,1.72,0.768,1.4,1
36233,Rb1Ce0.7Hf0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Hf,0.29999999999999993,O,3,1.72,0.8220000000000001,1.4,1
36234,Rb1Ce0.7Ti0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Ti,0.29999999999999993,O,3,1.72,0.7905000000000001,1.4,1
36235,Rb1Ce0.7Ga0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Ga,0.29999999999999993,O,3,1.72,0.795,1.4,1
36236,Rb1Ce0.7Si0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Si,0.29999999999999993,O,3,1.72,0.7290000000000001,1.4,1
36237,Rb1Ce0.7Ta0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Ta,0.29999999999999993,O,3,1.72,0.801,1.4,1
36238,Rb1Ce0.7Al0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Al,0.29999999999999993,O,3,1.72,0.7695000000000001,1.4,1
36239,Rb1Ce0.7Bi0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Bi,0.29999999999999993,O,3,1.72,0.918,1.4,1
36240,Rb1Ce0.7B0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,B,0.29999999999999993,O,3,1.72,0.6900000000000001,1.4,1
36241,Rb1Ce0.7Sb0.3O3,Rb,1,1,Rb,0,1,Ce,0.7000000000000001,Sb,0.29999999999999993,O,3,1.72,0.789,1.4,1
36242,Dy1Cr0.7Co0.3O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Co,0.29999999999999993,O,3,1.192,0.6135,1.4,3
36243,Dy1Cr0.7Fe0.3O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Fe,0.29999999999999993,O,3,1.192,0.624,1.4,3
36244,Dy1Nb0.3Cr0.7O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Nb,0.29999999999999993,O,3,1.192,0.6225,1.4,3
36245,Dy1Cr0.7In0.3O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,In,0.29999999999999993,O,3,1.192,0.6705,1.4,3
36246,Dy1Er0.3Cr0.7O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Er,0.29999999999999993,O,3,1.192,0.6975,1.4,3
36247,Dy1Cr0.7Sn0.3O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Sn,0.29999999999999993,O,3,1.192,0.6375,1.4,3
36248,Dy1Zr0.3Cr0.7O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Zr,0.29999999999999993,O,3,1.192,0.6465,1.4,3
36249,Dy1Be0.3Cr0.7O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Be,0.29999999999999993,O,3,1.192,0.5655,1.4,3
36250,Dy1Cr0.7Ge0.3O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Ge,0.29999999999999993,O,3,1.192,0.5895,1.4,3
36251,Dy1Hf0.3Cr0.7O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Hf,0.29999999999999993,O,3,1.192,0.6435,1.4,3
36252,Dy1Ti0.3Cr0.7O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Ti,0.29999999999999993,O,3,1.192,0.612,1.4,3
36253,Dy1Cr0.7Ga0.3O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Ga,0.29999999999999993,O,3,1.192,0.6165,1.4,3
36254,Dy1Cr0.7Si0.3O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Si,0.29999999999999993,O,3,1.192,0.5505,1.4,3
36255,Dy1Ta0.3Cr0.7O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Ta,0.29999999999999993,O,3,1.192,0.6225,1.4,3
36256,Dy1Al0.3Cr0.7O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Al,0.29999999999999993,O,3,1.192,0.591,1.4,3
36257,Dy1Cr0.7Bi0.3O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Bi,0.29999999999999993,O,3,1.192,0.7395,1.4,3
36258,Dy1Cr0.7B0.3O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,B,0.29999999999999993,O,3,1.192,0.5115000000000001,1.4,3
36259,Dy1Cr0.7Sb0.3O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Sb,0.29999999999999993,O,3,1.192,0.6105,1.4,3
36260,Ce0.3Dy1Cr0.7O3,Dy,1,3,Dy,0,3,Cr,0.7000000000000001,Ce,0.29999999999999993,O,3,1.192,0.6915,1.4,3
36261,Dy1Cr0.3Co0.7O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Cr,0.29999999999999993,O,3,1.192,0.6115,1.4,3
36262,Dy1Fe0.3Co0.7O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Fe,0.29999999999999993,O,3,1.192,0.6205,1.4,3
36263,Dy1Nb0.3Co0.7O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Nb,0.29999999999999993,O,3,1.192,0.619,1.4,3
36264,Dy1In0.3Co0.7O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,In,0.29999999999999993,O,3,1.192,0.667,1.4,3
36265,Dy1Er0.3Co0.7O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Er,0.29999999999999993,O,3,1.192,0.694,1.4,3
36266,Dy1Co0.7Sn0.3O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Sn,0.29999999999999993,O,3,1.192,0.634,1.4,3
36267,Dy1Zr0.3Co0.7O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Zr,0.29999999999999993,O,3,1.192,0.643,1.4,3
36268,Dy1Be0.3Co0.7O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Be,0.29999999999999993,O,3,1.192,0.562,1.4,3
36269,Dy1Co0.7Ge0.3O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Ge,0.29999999999999993,O,3,1.192,0.5860000000000001,1.4,3
36270,Dy1Hf0.3Co0.7O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Hf,0.29999999999999993,O,3,1.192,0.64,1.4,3
36271,Dy1Ti0.3Co0.7O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Ti,0.29999999999999993,O,3,1.192,0.6085,1.4,3
36272,Dy1Ga0.3Co0.7O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Ga,0.29999999999999993,O,3,1.192,0.613,1.4,3
36273,Dy1Co0.7Si0.3O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Si,0.29999999999999993,O,3,1.192,0.547,1.4,3
36274,Dy1Ta0.3Co0.7O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Ta,0.29999999999999993,O,3,1.192,0.619,1.4,3
36275,Dy1Al0.3Co0.7O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Al,0.29999999999999993,O,3,1.192,0.5875,1.4,3
36276,Dy1Co0.7Bi0.3O3,Dy,1,3,Dy,0,3,Co,0.7000000000000001,Bi,0.29999999999999993,O,3,1.192,0.736,1.4,3
